Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
22:57:44 Mar 06 2025,94,76,1,0,0
22:57:48 Mar 06 2025,94,76,1,0,0
22:57:52 Mar 06 2025,93,76,1,0,0
22:57:56 Mar 06 2025,93,75,1,0,0
22:58:00 Mar 06 2025,93,74,1,0,0
22:58:04 Mar 06 2025,93,75,1,0,0
22:58:08 Mar 06 2025,93,76,1,0,0
22:58:12 Mar 06 2025,93,72,1,0,0
22:58:16 Mar 06 2025,93,69,1,0,0
22:58:20 Mar 06 2025,94,71,1,0,0
22:58:24 Mar 06 2025,94,73,1,0,0
22:58:28 Mar 06 2025,94,75,1,0,0
22:58:32 Mar 06 2025,94,76,1,0,0
22:58:36 Mar 06 2025,94,74,1,0,0
22:58:40 Mar 06 2025,93,74,1,0,0
22:58:44 Mar 06 2025,93,75,1,0,0
22:58:48 Mar 06 2025,93,75,1,0,0
22:58:52 Mar 06 2025,93,77,10,0,0
22:58:56 Mar 06 2025,93,77,4,0,0
22:59:00 Mar 06 2025,93,76,1,0,0
22:59:04 Mar 06 2025,94,73,1,0,0
22:59:08 Mar 06 2025,94,71,10,0,0
22:59:12 Mar 06 2025,94,71,7,0,0
22:59:16 Mar 06 2025,93,70,1,0,0
22:59:20 Mar 06 2025,93,70,1,0,0
22:59:24 Mar 06 2025,93,70,1,0,0
22:59:28 Mar 06 2025,93,70,1,0,0
22:59:32 Mar 06 2025,92,70,1,0,0
22:59:36 Mar 06 2025,92,70,1,0,0
22:59:40 Mar 06 2025,92,71,2,0,0
22:59:44 Mar 06 2025,92,71,1,0,0
22:59:48 Mar 06 2025,92,71,1,0,0
22:59:52 Mar 06 2025,92,72,1,0,0
22:59:56 Mar 06 2025,92,71,1,0,0
23:00:00 Mar 06 2025,92,71,1,0,0
23:00:04 Mar 06 2025,93,72,1,0,0
23:00:08 Mar 06 2025,92,73,1,0,0
23:00:12 Mar 06 2025,92,73,1,0,0
23:00:16 Mar 06 2025,92,71,1,0,0
23:00:20 Mar 06 2025,92,73,1,0,0
23:00:24 Mar 06 2025,91,73,1,0,0
23:00:28 Mar 06 2025,92,73,1,0,0
23:00:32 Mar 06 2025,92,73,6,0,0
23:00:36 Mar 06 2025,92,73,2,0,0
23:00:40 Mar 06 2025,93,73,8,0,0
23:00:44 Mar 06 2025,93,73,2,0,0
23:00:48 Mar 06 2025,94,72,1,0,0
23:00:52 Mar 06 2025,93,73,1,0,0
23:00:56 Mar 06 2025,93,74,1,0,0
23:01:00 Mar 06 2025,93,75,1,0,0
23:01:04 Mar 06 2025,93,75,1,0,0
23:01:08 Mar 06 2025,93,75,1,0,0
23:01:12 Mar 06 2025,93,76,1,0,0
23:01:16 Mar 06 2025,93,78,1,0,0
23:01:20 Mar 06 2025,94,78,1,0,0
23:01:24 Mar 06 2025,94,75,1,0,0
23:01:28 Mar 06 2025,94,73,1,0,0
23:01:32 Mar 06 2025,94,73,1,0,0
23:01:36 Mar 06 2025,95,71,1,0,0
23:01:40 Mar 06 2025,95,69,1,0,0
23:01:44 Mar 06 2025,96,69,3,0,0
23:01:48 Mar 06 2025,96,69,13,0,0
23:01:52 Mar 06 2025,96,70,1,0,0
23:01:56 Mar 06 2025,96,71,1,0,0
23:02:00 Mar 06 2025,95,69,1,0,0
23:02:04 Mar 06 2025,95,68,1,0,0
23:02:08 Mar 06 2025,94,71,1,0,0
23:02:12 Mar 06 2025,94,72,3,0,0
23:02:16 Mar 06 2025,94,72,3,0,0
23:02:20 Mar 06 2025,94,72,11,0,0
23:02:24 Mar 06 2025,94,73,5,0,0
23:02:28 Mar 06 2025,94,73,2,0,0
23:02:32 Mar 06 2025,94,73,0,0,0
23:02:36 Mar 06 2025,94,73,1,0,0
23:02:40 Mar 06 2025,94,73,1,0,0
23:02:44 Mar 06 2025,94,74,1,0,0
23:02:48 Mar 06 2025,93,71,0,0,0
23:02:52 Mar 06 2025,93,70,0,0,0
23:02:56 Mar 06 2025,92,70,0,0,0
23:03:00 Mar 06 2025,93,71,0,0,0
23:03:04 Mar 06 2025,94,71,1,0,0
23:03:08 Mar 06 2025,94,72,0,0,0
23:03:12 Mar 06 2025,94,72,0,0,0
23:03:16 Mar 06 2025,93,72,0,0,0
23:03:20 Mar 06 2025,93,72,0,0,0
23:03:24 Mar 06 2025,93,71,0,0,0
23:03:28 Mar 06 2025,93,72,0,0,0
23:03:32 Mar 06 2025,93,72,1,0,0
23:03:36 Mar 06 2025,94,71,0,0,0
23:03:40 Mar 06 2025,94,69,0,0,0
23:03:44 Mar 06 2025,93,67,0,0,0
23:03:48 Mar 06 2025,93,67,0,0,0
23:03:52 Mar 06 2025,93,67,0,0,0
23:03:56 Mar 06 2025,93,67,0,0,0
23:04:00 Mar 06 2025,92,68,1,0,0
23:04:04 Mar 06 2025,92,70,0,0,0
23:04:08 Mar 06 2025,93,68,0,0,0
23:04:12 Mar 06 2025,94,68,0,0,0
23:04:16 Mar 06 2025,95,70,1,0,0
23:04:20 Mar 06 2025,94,71,1,0,0
23:04:24 Mar 06 2025,93,66,1,0,0
23:04:28 Mar 06 2025,93,66,1,0,0
23:04:32 Mar 06 2025,93,66,1,0,0
23:04:36 Mar 06 2025,94,69,0,0,0
23:04:40 Mar 06 2025,95,67,0,0,0
23:04:44 Mar 06 2025,97,66,0,0,0
23:04:48 Mar 06 2025,97,64,0,0,0
23:04:52 Mar 06 2025,97,66,0,0,0
23:04:56 Mar 06 2025,96,70,0,0,0
23:05:00 Mar 06 2025,96,73,1,0,0
23:05:04 Mar 06 2025,96,76,0,0,0
23:05:08 Mar 06 2025,97,76,0,0,0
23:05:12 Mar 06 2025,98,74,0,0,0
23:05:16 Mar 06 2025,96,69,0,0,0
23:05:20 Mar 06 2025,94,67,0,0,0
23:05:24 Mar 06 2025,93,66,0,0,0
23:05:28 Mar 06 2025,93,67,0,0,0
23:05:32 Mar 06 2025,92,69,1,0,0
23:05:36 Mar 06 2025,92,69,0,0,0
23:05:40 Mar 06 2025,91,71,2,0,0
23:05:44 Mar 06 2025,91,73,1,0,0
23:05:48 Mar 06 2025,92,74,1,0,0
23:05:52 Mar 06 2025,92,74,0,0,0
23:05:56 Mar 06 2025,93,73,0,0,0
23:06:00 Mar 06 2025,93,72,0,0,0
23:06:04 Mar 06 2025,93,67,0,0,0
23:06:08 Mar 06 2025,92,66,0,0,0
23:06:12 Mar 06 2025,92,65,1,0,0
23:06:16 Mar 06 2025,92,67,1,0,0
23:06:20 Mar 06 2025,92,67,0,0,0
23:06:24 Mar 06 2025,95,67,1,0,0
23:06:28 Mar 06 2025,95,66,1,0,0
23:06:32 Mar 06 2025,94,67,0,0,0
23:06:36 Mar 06 2025,92,67,0,0,0
23:06:40 Mar 06 2025,92,67,0,0,0
23:06:44 Mar 06 2025,91,66,2,0,0
23:06:48 Mar 06 2025,91,66,1,0,0
23:06:52 Mar 06 2025,93,66,0,0,0
23:06:56 Mar 06 2025,94,68,0,0,0
23:07:00 Mar 06 2025,95,67,1,0,0
23:07:04 Mar 06 2025,95,68,1,0,0
23:07:08 Mar 06 2025,95,70,0,0,0
23:07:12 Mar 06 2025,95,71,2,0,0
23:07:16 Mar 06 2025,95,71,1,0,0
23:07:20 Mar 06 2025,95,71,1,0,0
23:07:24 Mar 06 2025,95,71,1,0,0
23:07:28 Mar 06 2025,95,71,1,0,0
23:07:32 Mar 06 2025,95,72,1,0,0
23:07:36 Mar 06 2025,95,69,1,0,0
23:07:40 Mar 06 2025,95,69,0,0,0
23:07:44 Mar 06 2025,94,72,1,0,0
23:07:48 Mar 06 2025,93,70,0,0,0
23:07:52 Mar 06 2025,92,67,1,0,0
23:07:56 Mar 06 2025,93,64,1,0,0
23:08:00 Mar 06 2025,93,65,0,0,0
23:08:04 Mar 06 2025,93,66,0,0,0
23:08:08 Mar 06 2025,93,66,0,0,0
23:08:12 Mar 06 2025,93,67,0,0,0
23:08:16 Mar 06 2025,93,67,0,0,0
23:08:20 Mar 06 2025,93,66,0,0,0
23:08:24 Mar 06 2025,93,67,0,0,0
23:08:28 Mar 06 2025,94,67,0,0,0
23:08:32 Mar 06 2025,94,65,1,0,0
23:08:36 Mar 06 2025,94,65,1,0,0
23:08:40 Mar 06 2025,95,65,1,0,0
23:08:44 Mar 06 2025,95,68,0,0,0
23:08:48 Mar 06 2025,95,69,0,0,0
23:08:52 Mar 06 2025,94,67,1,0,0
23:08:56 Mar 06 2025,95,69,0,0,0
23:09:00 Mar 06 2025,95,70,0,0,0
23:09:04 Mar 06 2025,95,65,0,0,0
23:09:08 Mar 06 2025,94,64,0,0,0
23:09:12 Mar 06 2025,94,64,0,0,0
23:09:16 Mar 06 2025,94,63,0,0,0
23:09:20 Mar 06 2025,93,63,1,0,0
23:09:24 Mar 06 2025,93,64,1,0,0
23:09:28 Mar 06 2025,93,65,0,0,0
23:09:32 Mar 06 2025,93,64,1,0,0
23:09:36 Mar 06 2025,94,65,0,0,0
23:09:40 Mar 06 2025,94,66,2,0,0
23:09:44 Mar 06 2025,94,66,1,0,0
23:09:48 Mar 06 2025,94,69,1,0,0
23:09:52 Mar 06 2025,94,69,0,0,0
23:09:56 Mar 06 2025,94,69,0,0,0
23:10:00 Mar 06 2025,95,66,0,0,0
23:10:04 Mar 06 2025,96,61,0,0,0
23:10:08 Mar 06 2025,95,63,0,0,0
23:10:12 Mar 06 2025,94,63,0,0,0
23:10:16 Mar 06 2025,93,63,1,0,0
23:10:20 Mar 06 2025,93,66,0,0,0
23:10:24 Mar 06 2025,93,67,0,0,0
23:10:28 Mar 06 2025,93,68,0,0,0
23:10:32 Mar 06 2025,93,69,1,0,0
23:10:36 Mar 06 2025,94,66,0,0,0
23:10:40 Mar 06 2025,95,65,0,0,0
23:10:44 Mar 06 2025,95,65,0,0,0
23:10:48 Mar 06 2025,95,66,1,0,0
23:10:52 Mar 06 2025,94,68,0,0,0
23:10:56 Mar 06 2025,95,67,0,0,0
23:11:00 Mar 06 2025,95,69,0,0,0
23:11:04 Mar 06 2025,96,66,0,0,0
23:11:08 Mar 06 2025,98,65,0,0,0
23:11:12 Mar 06 2025,98,64,0,0,0
23:11:16 Mar 06 2025,97,64,0,0,0
23:11:20 Mar 06 2025,96,64,3,0,0
23:11:24 Mar 06 2025,96,65,0,0,0
23:11:28 Mar 06 2025,95,66,0,0,0
23:11:32 Mar 06 2025,95,66,0,0,0
23:11:36 Mar 06 2025,94,65,0,0,0
23:11:40 Mar 06 2025,93,65,0,0,0
23:11:44 Mar 06 2025,93,65,0,0,0
23:11:48 Mar 06 2025,93,66,0,0,0
23:11:52 Mar 06 2025,93,67,0,0,0
23:11:56 Mar 06 2025,93,66,0,0,0
23:12:00 Mar 06 2025,93,68,0,0,0
23:12:04 Mar 06 2025,93,68,0,0,0
23:12:08 Mar 06 2025,93,67,0,0,0
23:12:12 Mar 06 2025,93,66,0,0,0
23:12:16 Mar 06 2025,93,66,0,0,0
23:12:20 Mar 06 2025,93,67,0,0,0
23:12:24 Mar 06 2025,92,66,0,0,0
23:12:28 Mar 06 2025,92,65,0,0,0
23:12:32 Mar 06 2025,92,67,0,0,0
23:12:36 Mar 06 2025,92,68,0,0,0
23:12:40 Mar 06 2025,92,66,2,0,0
23:12:44 Mar 06 2025,92,66,3,0,0
23:12:48 Mar 06 2025,92,66,2,0,0
23:12:52 Mar 06 2025,93,68,1,0,0
23:12:56 Mar 06 2025,96,70,1,0,0
23:13:00 Mar 06 2025,96,70,6,0,0
23:13:04 Mar 06 2025,97,71,1,0,0
23:13:08 Mar 06 2025,97,71,1,0,0
23:13:12 Mar 06 2025,97,70,3,0,0
23:13:16 Mar 06 2025,96,70,2,0,0
23:13:20 Mar 06 2025,96,70,2,0,0
23:13:24 Mar 06 2025,96,70,0,0,0
23:13:28 Mar 06 2025,96,71,0,0,0
23:13:32 Mar 06 2025,96,70,0,0,0
23:13:36 Mar 06 2025,96,71,0,0,0
23:13:40 Mar 06 2025,96,71,2,0,0
23:13:44 Mar 06 2025,96,69,0,0,0
23:13:48 Mar 06 2025,96,64,0,0,0
23:13:52 Mar 06 2025,96,62,0,0,0
23:13:56 Mar 06 2025,95,63,0,0,0
23:14:00 Mar 06 2025,95,63,0,0,0
23:14:04 Mar 06 2025,95,62,0,0,0
23:14:08 Mar 06 2025,95,63,0,0,0
23:14:12 Mar 06 2025,95,64,0,0,0
23:14:16 Mar 06 2025,95,64,0,0,0
23:14:20 Mar 06 2025,95,65,0,0,0
23:14:24 Mar 06 2025,95,67,1,0,0
23:14:28 Mar 06 2025,95,66,0,0,0
23:14:32 Mar 06 2025,94,67,1,0,0
23:14:36 Mar 06 2025,95,66,0,0,0
23:14:40 Mar 06 2025,95,65,1,0,0
23:14:44 Mar 06 2025,94,66,0,0,0
23:14:48 Mar 06 2025,94,66,0,0,0
23:14:52 Mar 06 2025,95,67,0,0,0
23:14:56 Mar 06 2025,96,67,0,0,0
23:15:00 Mar 06 2025,95,67,0,0,0
23:15:04 Mar 06 2025,94,67,0,0,0
23:15:08 Mar 06 2025,93,67,0,0,0
23:15:12 Mar 06 2025,93,67,0,0,0
23:15:16 Mar 06 2025,93,68,0,0,0
23:15:20 Mar 06 2025,92,67,1,0,0
23:15:24 Mar 06 2025,92,66,0,0,0
23:15:28 Mar 06 2025,93,66,0,0,0
23:15:32 Mar 06 2025,94,66,1,0,0
23:15:36 Mar 06 2025,94,66,1,0,0
23:15:40 Mar 06 2025,94,65,0,0,0
23:15:44 Mar 06 2025,94,65,2,0,0
23:15:48 Mar 06 2025,93,66,0,0,0
23:15:52 Mar 06 2025,92,67,0,0,0
23:15:56 Mar 06 2025,92,68,17,0,0
23:16:00 Mar 06 2025,92,68,40,0,0
23:16:04 Mar 06 2025,92,68,39,0,0
23:16:08 Mar 06 2025,92,68,28,0,0
23:16:12 Mar 06 2025,92,68,7,0,0
23:16:16 Mar 06 2025,92,68,12,0,0
23:16:20 Mar 06 2025,92,68,7,0,0
23:16:24 Mar 06 2025,92,68,15,0,0
23:16:28 Mar 06 2025,92,68,30,0,0
23:16:32 Mar 06 2025,93,68,4,0,0
23:16:36 Mar 06 2025,93,69,2,0,0
23:16:40 Mar 06 2025,95,70,2,0,0
23:16:44 Mar 06 2025,95,70,2,0,0
23:16:48 Mar 06 2025,96,70,2,0,0
23:16:52 Mar 06 2025,96,74,2,0,0
23:16:56 Mar 06 2025,96,74,1,0,0
23:17:00 Mar 06 2025,95,73,1,0,0
23:17:04 Mar 06 2025,96,71,1,0,0
23:17:08 Mar 06 2025,95,68,1,0,0
23:17:12 Mar 06 2025,95,69,2,0,0
23:17:16 Mar 06 2025,95,70,2,0,0
23:17:20 Mar 06 2025,94,69,1,0,0
23:17:24 Mar 06 2025,94,69,1,0,0
23:17:28 Mar 06 2025,94,70,1,0,0
23:17:32 Mar 06 2025,95,70,1,0,0
23:17:36 Mar 06 2025,95,70,1,0,0
23:17:40 Mar 06 2025,95,67,1,0,0
23:17:44 Mar 06 2025,95,68,1,0,0
23:17:48 Mar 06 2025,95,66,1,0,0
23:17:52 Mar 06 2025,95,68,1,0,0
23:17:56 Mar 06 2025,95,69,1,0,0
23:18:00 Mar 06 2025,95,71,1,0,0
23:18:04 Mar 06 2025,95,72,1,0,0
23:18:08 Mar 06 2025,95,71,1,0,0
23:18:12 Mar 06 2025,95,71,1,0,0
23:18:16 Mar 06 2025,95,74,1,0,0
23:18:20 Mar 06 2025,95,73,1,0,0
23:18:24 Mar 06 2025,95,69,1,0,0
23:18:28 Mar 06 2025,95,69,1,0,0
23:18:32 Mar 06 2025,94,68,2,0,0
23:18:36 Mar 06 2025,95,69,2,0,0
23:18:40 Mar 06 2025,94,70,1,0,0
23:18:44 Mar 06 2025,95,70,1,0,0
23:18:48 Mar 06 2025,95,73,2,0,0
23:18:52 Mar 06 2025,95,74,1,0,0
23:18:56 Mar 06 2025,95,75,1,0,0
23:19:00 Mar 06 2025,95,75,3,0,0
23:19:04 Mar 06 2025,95,72,1,0,0
23:19:08 Mar 06 2025,95,70,2,0,0
23:19:12 Mar 06 2025,94,68,2,0,0
23:19:16 Mar 06 2025,95,68,21,0,0
23:19:20 Mar 06 2025,95,68,10,0,0
23:19:24 Mar 06 2025,95,68,18,0,0
23:19:28 Mar 06 2025,95,68,12,0,0
23:19:32 Mar 06 2025,95,69,1,0,0
23:19:36 Mar 06 2025,96,71,1,0,0
23:19:40 Mar 06 2025,97,74,1,0,0
23:19:44 Mar 06 2025,97,82,1,0,0
23:19:48 Mar 06 2025,97,78,1,0,0
23:19:52 Mar 06 2025,96,74,1,0,0
23:19:56 Mar 06 2025,96,74,2,0,0
23:20:00 Mar 06 2025,96,75,1,0,0
23:20:04 Mar 06 2025,96,74,1,0,0
23:20:08 Mar 06 2025,96,74,1,0,0
23:20:12 Mar 06 2025,96,73,1,0,0
23:20:16 Mar 06 2025,96,72,1,0,0
23:20:20 Mar 06 2025,96,72,3,0,0
23:20:24 Mar 06 2025,96,72,5,0,0
23:20:28 Mar 06 2025,96,72,6,0,0
23:20:32 Mar 06 2025,96,73,1,0,0
23:20:36 Mar 06 2025,96,72,7,0,0
23:20:40 Mar 06 2025,96,72,6,0,0
23:20:44 Mar 06 2025,96,74,2,0,0
23:20:48 Mar 06 2025,95,74,1,0,0
23:20:52 Mar 06 2025,95,72,1,0,0
23:20:56 Mar 06 2025,96,71,1,0,0
23:21:00 Mar 06 2025,95,69,1,0,0
23:21:04 Mar 06 2025,96,69,2,0,0
23:21:08 Mar 06 2025,96,70,1,0,0
23:21:12 Mar 06 2025,96,72,1,0,0
23:21:16 Mar 06 2025,96,69,1,0,0
23:21:20 Mar 06 2025,96,69,1,0,0
23:21:24 Mar 06 2025,95,72,1,0,0
23:21:28 Mar 06 2025,95,71,1,0,0
23:21:32 Mar 06 2025,95,67,2,0,0
23:21:36 Mar 06 2025,95,68,1,0,0
23:21:40 Mar 06 2025,95,70,1,0,0
23:21:44 Mar 06 2025,95,71,1,0,0
23:21:48 Mar 06 2025,96,74,2,0,0
23:21:52 Mar 06 2025,96,74,2,0,0
23:21:56 Mar 06 2025,97,74,1,0,0
23:22:00 Mar 06 2025,98,73,1,0,0
23:22:04 Mar 06 2025,98,70,1,0,0
23:22:08 Mar 06 2025,97,66,1,0,0
23:22:12 Mar 06 2025,96,66,2,0,0
23:22:16 Mar 06 2025,96,68,1,0,0
23:22:20 Mar 06 2025,94,68,2,0,0
23:22:24 Mar 06 2025,94,70,1,0,0
23:22:28 Mar 06 2025,93,70,2,0,0
23:22:32 Mar 06 2025,94,71,3,0,0
23:22:36 Mar 06 2025,94,71,3,0,0
23:22:40 Mar 06 2025,93,72,1,0,0
23:22:44 Mar 06 2025,93,73,1,0,0
23:22:48 Mar 06 2025,94,72,1,0,0
23:22:52 Mar 06 2025,94,71,1,0,0
23:22:56 Mar 06 2025,94,71,1,0,0
23:23:00 Mar 06 2025,94,70,1,0,0
23:23:04 Mar 06 2025,94,68,1,0,0
23:23:08 Mar 06 2025,94,68,1,0,0
23:23:12 Mar 06 2025,94,69,1,0,0
23:23:16 Mar 06 2025,94,69,4,0,0
23:23:20 Mar 06 2025,94,69,1,0,0
23:23:24 Mar 06 2025,94,69,4,0,0
23:23:28 Mar 06 2025,94,69,1,0,0
23:23:32 Mar 06 2025,94,69,2,0,0
23:23:36 Mar 06 2025,94,69,1,0,0
23:23:40 Mar 06 2025,94,69,1,0,0
23:23:44 Mar 06 2025,94,69,1,0,0
23:23:48 Mar 06 2025,94,69,1,0,0
23:23:52 Mar 06 2025,94,73,1,0,0
23:23:56 Mar 06 2025,94,73,1,0,0
23:24:00 Mar 06 2025,94,73,1,0,0
23:24:04 Mar 06 2025,93,74,1,0,0
23:24:08 Mar 06 2025,94,74,1,0,0
23:24:12 Mar 06 2025,93,70,1,0,0
23:24:16 Mar 06 2025,94,68,1,0,0
23:24:20 Mar 06 2025,94,68,2,0,0
23:24:24 Mar 06 2025,94,70,1,0,0
23:24:28 Mar 06 2025,94,70,1,0,0
23:24:32 Mar 06 2025,94,71,1,0,0
23:24:36 Mar 06 2025,94,74,1,0,0
23:24:40 Mar 06 2025,93,75,1,0,0
23:24:44 Mar 06 2025,94,74,1,0,0
23:24:48 Mar 06 2025,94,70,1,0,0
23:24:52 Mar 06 2025,94,69,1,0,0
23:24:56 Mar 06 2025,94,68,1,0,0
23:25:00 Mar 06 2025,93,71,1,0,0
23:25:04 Mar 06 2025,94,71,1,0,0
23:25:08 Mar 06 2025,94,71,1,0,0
23:25:12 Mar 06 2025,94,69,1,0,0
23:25:16 Mar 06 2025,94,69,1,0,0
23:25:20 Mar 06 2025,94,67,1,0,0
23:25:24 Mar 06 2025,94,69,1,0,0
23:25:28 Mar 06 2025,94,70,1,0,0
23:25:32 Mar 06 2025,94,70,1,0,0
23:25:36 Mar 06 2025,94,70,1,0,0
23:25:40 Mar 06 2025,94,72,3,0,0
23:25:44 Mar 06 2025,94,72,1,0,0
23:25:48 Mar 06 2025,95,70,1,0,0
23:25:52 Mar 06 2025,95,69,1,0,0
23:25:56 Mar 06 2025,95,69,1,0,0
23:26:00 Mar 06 2025,95,69,5,0,0
23:26:04 Mar 06 2025,96,68,1,0,0
23:26:08 Mar 06 2025,96,66,2,0,0
23:26:12 Mar 06 2025,96,66,2,0,0
23:26:16 Mar 06 2025,95,68,1,0,0
23:26:20 Mar 06 2025,95,68,0,0,0
23:26:24 Mar 06 2025,95,68,1,0,0
23:26:28 Mar 06 2025,95,70,2,0,0
23:26:32 Mar 06 2025,95,69,0,0,0
23:26:36 Mar 06 2025,95,69,2,0,0
23:26:40 Mar 06 2025,95,70,8,0,0
23:26:44 Mar 06 2025,95,70,10,0,0
23:26:48 Mar 06 2025,95,70,4,0,0
23:26:52 Mar 06 2025,96,70,0,0,0
23:26:56 Mar 06 2025,97,66,3,0,0
23:27:00 Mar 06 2025,97,66,9,0,0
23:27:04 Mar 06 2025,97,66,0,0,0
23:27:08 Mar 06 2025,97,63,0,0,0
23:27:12 Mar 06 2025,96,62,8,0,0
23:27:16 Mar 06 2025,96,62,5,0,0
23:27:20 Mar 06 2025,96,62,9,0,0
23:27:24 Mar 06 2025,95,63,2,0,0
23:27:28 Mar 06 2025,95,62,0,0,0
23:27:32 Mar 06 2025,96,65,0,0,0
23:27:36 Mar 06 2025,96,67,2,0,0
23:27:40 Mar 06 2025,96,67,6,0,0
23:27:44 Mar 06 2025,96,67,4,0,0
23:27:48 Mar 06 2025,96,67,2,0,0
23:27:52 Mar 06 2025,96,68,1,0,0
23:27:56 Mar 06 2025,96,68,0,0,0
23:28:00 Mar 06 2025,96,68,0,0,0
23:28:04 Mar 06 2025,96,67,0,0,0
23:28:08 Mar 06 2025,95,67,0,0,0
23:28:12 Mar 06 2025,95,66,0,0,0
23:28:16 Mar 06 2025,96,67,0,0,0
23:28:20 Mar 06 2025,95,68,2,0,0
23:28:24 Mar 06 2025,95,68,2,0,0
23:28:28 Mar 06 2025,95,68,2,0,0
23:28:32 Mar 06 2025,95,68,8,0,0
23:28:36 Mar 06 2025,95,68,6,0,0
23:28:40 Mar 06 2025,95,69,0,0,0
23:28:44 Mar 06 2025,95,68,4,0,0
23:28:48 Mar 06 2025,95,68,2,0,0
23:28:52 Mar 06 2025,95,68,2,0,0
23:28:56 Mar 06 2025,95,68,5,0,0
23:29:00 Mar 06 2025,95,68,8,0,0
23:29:04 Mar 06 2025,95,68,2,0,0
23:29:08 Mar 06 2025,96,68,0,0,0
23:29:12 Mar 06 2025,96,68,5,0,0
23:29:16 Mar 06 2025,95,70,4,0,0
23:29:20 Mar 06 2025,95,70,2,0,0
23:29:24 Mar 06 2025,95,75,3,0,0
23:29:28 Mar 06 2025,95,75,4,0,0
23:29:32 Mar 06 2025,95,76,4,0,0
23:29:36 Mar 06 2025,95,76,4,0,0
23:29:40 Mar 06 2025,95,69,3,0,0
23:29:44 Mar 06 2025,95,73,1,0,0
23:29:48 Mar 06 2025,95,73,1,0,0
23:29:52 Mar 06 2025,95,73,1,0,0
23:29:56 Mar 06 2025,95,74,1,0,0
23:30:00 Mar 06 2025,95,74,7,0,0
23:30:04 Mar 06 2025,95,71,7,0,0
23:30:08 Mar 06 2025,95,71,4,0,0
23:30:12 Mar 06 2025,95,71,20,0,0
23:30:16 Mar 06 2025,95,71,20,0,0
23:30:20 Mar 06 2025,95,71,1,0,0
23:30:24 Mar 06 2025,97,67,1,0,0
23:30:28 Mar 06 2025,98,67,1,0,0
23:30:32 Mar 06 2025,98,69,1,0,0
23:30:36 Mar 06 2025,97,70,1,0,0
23:30:40 Mar 06 2025,97,69,1,0,0
23:30:44 Mar 06 2025,96,70,1,0,0
23:30:48 Mar 06 2025,95,69,1,0,0
23:30:52 Mar 06 2025,94,70,1,0,0
23:30:56 Mar 06 2025,94,69,1,0,0
23:31:00 Mar 06 2025,94,67,1,0,0
23:31:04 Mar 06 2025,94,66,1,0,0
23:31:08 Mar 06 2025,94,66,11,0,0
23:31:12 Mar 06 2025,94,66,2,0,0
23:31:16 Mar 06 2025,94,67,3,0,0
23:31:20 Mar 06 2025,95,67,8,0,0
23:31:24 Mar 06 2025,95,67,10,0,0
23:31:28 Mar 06 2025,95,70,1,0,0
23:31:32 Mar 06 2025,95,71,20,0,0
23:31:36 Mar 06 2025,95,71,11,0,0
23:31:40 Mar 06 2025,95,71,1,0,0
23:31:44 Mar 06 2025,96,72,1,0,0
23:31:48 Mar 06 2025,97,73,0,0,0
23:31:52 Mar 06 2025,96,73,1,0,0
23:31:56 Mar 06 2025,94,71,1,0,0
23:32:00 Mar 06 2025,94,72,1,0,0
23:32:04 Mar 06 2025,93,71,0,0,0
23:32:08 Mar 06 2025,93,70,1,0,0
23:32:12 Mar 06 2025,93,71,1,0,0
23:32:16 Mar 06 2025,92,72,0,0,0
23:32:20 Mar 06 2025,92,71,0,0,0
23:32:24 Mar 06 2025,92,70,0,0,0
23:32:28 Mar 06 2025,92,70,1,0,0
23:32:32 Mar 06 2025,92,70,0,0,0
23:32:36 Mar 06 2025,92,70,1,0,0
23:32:40 Mar 06 2025,92,71,0,0,0
23:32:44 Mar 06 2025,92,70,1,0,0
23:32:48 Mar 06 2025,92,69,1,0,0
23:32:52 Mar 06 2025,93,69,1,0,0
23:32:56 Mar 06 2025,93,69,5,0,0
23:33:00 Mar 06 2025,94,68,0,0,0
23:33:04 Mar 06 2025,95,65,1,0,0
23:33:08 Mar 06 2025,94,65,1,0,0
23:33:12 Mar 06 2025,94,66,0,0,0
23:33:16 Mar 06 2025,93,65,1,0,0
23:33:20 Mar 06 2025,93,66,1,0,0
23:33:24 Mar 06 2025,93,67,0,0,0
23:33:28 Mar 06 2025,93,66,0,0,0
23:33:32 Mar 06 2025,93,68,0,0,0
23:33:36 Mar 06 2025,93,68,1,0,0
23:33:40 Mar 06 2025,92,67,1,0,0
23:33:44 Mar 06 2025,92,66,0,0,0
23:33:48 Mar 06 2025,93,67,0,0,0
23:33:52 Mar 06 2025,92,67,1,0,0
23:33:56 Mar 06 2025,92,66,1,0,0
23:34:00 Mar 06 2025,92,66,1,0,0
23:34:04 Mar 06 2025,92,67,0,0,0
23:34:08 Mar 06 2025,92,67,0,0,0
23:34:12 Mar 06 2025,92,67,1,0,0
23:34:16 Mar 06 2025,92,68,0,0,0
23:34:20 Mar 06 2025,92,69,0,0,0
23:34:24 Mar 06 2025,92,67,0,0,0
23:34:28 Mar 06 2025,93,65,1,0,0
23:34:32 Mar 06 2025,93,67,0,0,0
23:34:36 Mar 06 2025,92,68,1,0,0
23:34:40 Mar 06 2025,91,63,0,0,0
23:34:44 Mar 06 2025,92,62,0,0,0
23:34:48 Mar 06 2025,92,63,0,0,0
23:34:52 Mar 06 2025,92,65,1,0,0
